cell_id,cycle_index,capacity,soh,ambient_temperature,v_mean,t_mean,discharge_duration,energy_discharged,eol_threshold,eol_cycle,rul_true,capacity_diff,is_regeneration,mission_profile
AUV_PACK_CELL_01,131,1.5900584230387502,79.50292115193751,17.945158603819145,3.387877532271531,26.764454833207832,2351.4376788264653,19.39362457411903,1.4,199,68,-0.00792518717410795,0,SURFACE_TRANSIT
AUV_PACK_CELL_01,132,1.592597093990795,79.62985469953975,16.702282018339794,3.3770274562851417,24.371521987205313,2327.3244083357745,19.413121536910193,1.4,199,67,0.0025386709520447415,0,SURVEY_CRUISE
AUV_PACK_CELL_01,133,1.5839770296997684,79.19885148498842,15.253893144606401,3.384758045581937,23.720853245282743,2341.623791335717,19.296641766614457,1.4,199,66,-0.008620064291026575,0,DEEP_DIVE
AUV_PACK_CELL_01,134,1.5859162752574119,79.2958137628706,13.663293526542093,3.3752283828848784,21.557785426660864,2303.4612459364325,19.30884783451404,1.4,199,65,0.0019392455576434653,0,SURFACE_TRANSIT
AUV_PACK_CELL_01,135,1.5760877218541174,78.80438609270587,12.000000000000009,3.3897511973341774,20.174081946098926,2337.9373345598847,19.177835399520898,1.4,199,64,-0.009828553403294471,0,SURVEY_CRUISE
AUV_PACK_CELL_01,136,1.5817146575015324,79.08573287507662,10.336706473457925,3.3765294261849785,18.86040580911613,2323.0889622361956,19.234915606944636,1.4,199,63,0.00562693564741501,1,DEEP_DIVE
AUV_PACK_CELL_01,137,1.5681955313347429,78.40977656673715,8.746106855393588,3.3677450280320747,16.81590017275161,2313.340446014708,19.059221209629932,1.4,199,62,-0.013519126166789519,0,SURFACE_TRANSIT
AUV_PACK_CELL_01,138,1.5659736407722389,78.29868203861194,7.297717981660222,3.3707861415834697,15.605440209545309,2317.7403647591827,19.02094223027592,1.4,199,61,-0.002221890562503992,0,SURVEY_CRUISE
AUV_PACK_CELL_01,139,1.566619637831213,78.33098189156064,6.054841396180846,3.376129314542756,15.057987800788066,2321.4821166669385,19.01750910756066,1.4,199,60,0.0006459970589740571,0,DEEP_DIVE
AUV_PACK_CELL_01,140,1.5547595703304973,77.73797851652486,5.0717967697245,3.3643627544719603,13.283350834962926,2305.215550975272,18.862343107249597,1.4,199,59,-0.011860067500715665,0,SURFACE_TRANSIT
AUV_PACK_CELL_01,141,1.5571584546082182,77.8579227304109,4.391547869638774,3.3597777960443356,13.309393925671346,2255.8868865300255,18.88023483043372,1.4,199,58,0.0023988842777209474,0,SURVEY_CRUISE
AUV_PACK_CELL_01,142,1.558314667160264,77.9157333580132,4.043824837053814,3.368436872114919,11.978971409725006,2257.8063454989647,18.883033810781214,1.4,199,57,0.0011562125520456767,0,DEEP_DIVE
AUV_PACK_CELL_01,143,1.5437776775888525,77.18888387944263,4.043824837053815,3.366449665711087,12.808726926011456,2261.1277213345647,18.695765186672038,1.4,199,56,-0.014536989571411363,0,SURFACE_TRANSIT
AUV_PACK_CELL_01,144,1.5483516749642372,77.41758374821185,4.391547869638768,3.356930568246289,13.612332179967717,2264.3913657531625,18.740009992427154,1.4,199,55,0.004573997375384664,0,SURVEY_CRUISE
AUV_PACK_CELL_01,145,1.5463300382337433,77.31650191168717,5.071796769724477,3.3552896169438164,12.335974519660832,2265.264885307037,18.70440814247536,1.4,199,54,-0.0020216367304939364,0,DEEP_DIVE
AUV_PACK_CELL_01,146,1.54634320224475,77.3171601122375,6.054841396180834,3.3603204993735765,14.156393768445595,2240.113842802698,18.693433703296336,1.4,199,53,1.3164011006816523e-05,0,SURFACE_TRANSIT
AUV_PACK_CELL_01,147,1.5364071586644394,76.82035793322197,7.297717981660207,3.3415191565850266,16.086254045250477,2247.301501467156,18.562256728120293,1.4,199,52,-0.009936043580310638,0,SURVEY_CRUISE
AUV_PACK_CELL_01,148,1.53438235913197,76.71911795659851,8.746106855393599,3.3399253622562344,17.1445841623721,2226.6692560147003,18.52674635710306,1.4,199,51,-0.002024799532469368,0,DEEP_DIVE
AUV_PACK_CELL_01,149,1.5401806901501514,77.00903450750756,10.336706473457907,3.3448155577874754,19.022279410143565,2222.327232955121,18.585668424179907,1.4,199,50,0.00579833101818128,1,SURFACE_TRANSIT
AUV_PACK_CELL_01,150,1.5377734839000239,76.8886741950012,11.99999999999999,3.3478655284828815,20.19800740664208,2203.9000835472766,18.54554821583429,1.4,199,49,-0.0024072062501274694,0,SURVEY_CRUISE
AUV_PACK_CELL_01,151,1.561085848195112,78.0542924097556,13.663293526542047,3.35110907565598,22.2065884202785,2204.6515013083363,18.815455511126043,1.4,199,48,0.023312364295088095,1,DEEP_DIVE
AUV_PACK_CELL_01,152,1.5525327410987693,77.62663705493847,15.253893144606383,3.3607535621694957,23.676054526910345,2191.724730915755,18.701188386179336,1.4,199,47,-0.008553107096342716,0,SURFACE_TRANSIT
AUV_PACK_CELL_01,153,1.5415620557338996,77.07810278669498,16.7022820183398,3.35257659623202,25.786173049169705,2190.86190120534,18.557940651746975,1.4,199,46,-0.01097068536486967,0,SURVEY_CRUISE
AUV_PACK_CELL_01,154,1.539724004829143,76.98620024145714,17.945158603819134,3.340400614700366,26.57236902546974,2214.8046269491174,18.524727446900386,1.4,199,45,-0.0018380509047566385,0,DEEP_DIVE
AUV_PACK_CELL_01,155,1.5353605599813909,76.76802799906955,18.9282032302755,3.339809837920973,27.5970045613131,2178.259016667521,18.461175373216243,1.4,199,44,-0.004363444847752085,0,SURFACE_TRANSIT
AUV_PACK_CELL_01,156,1.52725047591718,76.362523795859,19.608452130361226,3.327974706353622,27.90251364729999,2225.4857309725608,18.35266351900157,1.4,199,43,-0.008110084064210765,0,SURVEY_CRUISE
AUV_PACK_CELL_01,157,1.533767815064376,76.68839075321881,19.956175162946188,3.335814868640076,28.21237205090994,2186.8997685132135,18.41993795179713,1.4,199,42,0.0065173391471959885,1,DEEP_DIVE
AUV_PACK_CELL_01,158,1.5245031627203185,76.22515813601592,19.956175162946185,3.3311134136107987,28.239896069036373,2175.7725418554232,18.297696760234352,1.4,199,41,-0.0092646523440576,0,SURFACE_TRANSIT
AUV_PACK_CELL_01,159,1.512619857492141,75.63099287460705,19.608452130361222,3.335227185603381,28.30567820155037,2153.624633297282,18.14417771458973,1.4,199,40,-0.011883305228177488,0,SURVEY_CRUISE
AUV_PACK_CELL_01,160,1.5166854022055296,75.83427011027648,18.928203230275525,3.321727690564477,27.21771098986539,2170.504648191135,18.182024601639892,1.4,199,39,0.0040655447133886025,0,DEEP_DIVE
AUV_PACK_CELL_01,161,1.5065978811897018,75.3298940594851,17.945158603819166,3.3331934651424118,26.590046032267374,2144.8654326064334,18.050247894957582,1.4,199,38,-0.010087521015827772,0,SURFACE_TRANSIT
AUV_PACK_CELL_01,162,1.5098800248291433,75.49400124145717,16.702282018339794,3.3413273891300257,26.239982417662514,2148.8301472196804,18.078699465294232,1.4,199,37,0.0032821436394414594,0,SURVEY_CRUISE
AUV_PACK_CELL_01,163,1.5074422451808067,75.37211225904034,15.253893144606403,3.3229123985154314,24.189455496322246,2178.901268074032,18.038656882731605,1.4,199,36,-0.00243777964833658,0,DEEP_DIVE
AUV_PACK_CELL_01,164,1.4954930330155156,74.77465165077578,13.663293526542123,3.3260171172209896,22.000281760458204,2132.5591015041305,17.884900280439155,1.4,199,35,-0.011949212165291101,0,SURFACE_TRANSIT
AUV_PACK_CELL_01,165,1.4985444866074225,74.92722433037112,12.000000000000039,3.326901439917111,21.10060696108201,2144.739099894285,17.910603703931912,1.4,199,34,0.0030514535919068386,0,SURVEY_CRUISE
AUV_PACK_CELL_01,166,1.4922627851417423,74.61313925708711,10.336706473457898,3.313987795281142,18.63266878694712,2110.452353623112,17.824780515961084,1.4,199,33,-0.0062817014656801895,0,DEEP_DIVE
AUV_PACK_CELL_01,167,1.4898841802258513,74.49420901129257,8.746106855393565,3.318240924818104,16.227044587804635,2113.9751726425457,17.78564138986412,1.4,199,32,-0.002378604915890925,0,SURFACE_TRANSIT
AUV_PACK_CELL_01,168,1.4902865861854873,74.51432930927436,7.297717981660224,3.314125924007818,15.293674826201523,2134.5620095345325,17.779715087827338,1.4,199,31,0.00040240595963592085,0,SURVEY_CRUISE
AUV_PACK_CELL_01,169,1.4779911585517842,73.89955792758921,6.054841396180847,3.3129767609854883,13.61944543566792,2092.0954941331834,17.622384181644634,1.4,199,30,-0.01229542763370306,0,DEEP_DIVE
AUV_PACK_CELL_01,170,1.4724443253860244,73.62221626930122,5.071796769724487,3.3022699021614454,13.396040027703831,2122.186728369954,17.545646581299867,1.4,199,29,-0.005546833165759768,0,SURFACE_TRANSIT
AUV_PACK_CELL_01,171,1.4686353891689279,73.4317694584464,4.391547869638783,3.3082451017425893,12.900757059233559,2099.116279031832,17.48968512253493,1.4,199,28,-0.003808936217096548,0,SURVEY_CRUISE
AUV_PACK_CELL_01,172,1.4659357691529735,73.29678845764867,4.043824837053816,3.3109799829124547,13.382043493191457,2073.562998361586,17.44698115015103,1.4,199,27,-0.0026996200159543626,0,DEEP_DIVE
AUV_PACK_CELL_01,173,1.466179695881802,73.30898479409011,4.043824837053811,3.31851143607795,12.707288523935894,2084.9861160858327,17.43932777469651,1.4,199,26,0.00024392672882855848,0,SURFACE_TRANSIT
AUV_PACK_CELL_01,174,1.4654253168888192,73.27126584444096,4.391547869638768,3.3115927082608523,12.781997605234336,2083.588316744401,17.419803826920774,1.4,199,25,-0.0007543789929829181,0,SURVEY_CRUISE
AUV_PACK_CELL_01,175,1.463011419484184,73.15057097420919,5.071796769724461,3.3215318245751155,13.986499560316206,2071.827149433258,17.380575663472104,1.4,199,24,-0.002413897404635268,0,DEEP_DIVE
AUV_PACK_CELL_01,176,1.4633048785030476,73.16524392515238,6.054841396180813,3.2903265243711197,13.449273741676869,2032.4466292016432,17.373526161490982,1.4,199,23,0.0002934590188636843,0,SURFACE_TRANSIT
AUV_PACK_CELL_01,177,1.4583527983033762,72.9176399151688,7.297717981660228,3.3047232063672065,15.91552526071451,2038.592942362627,17.30423096354854,1.4,199,22,-0.004952080199671416,0,SURVEY_CRUISE
AUV_PACK_CELL_01,178,1.4625892577365496,73.12946288682748,8.746106855393622,3.2958334200573836,17.631539452337105,2039.2872204667274,17.343968453943102,1.4,199,21,0.004236459433173412,0,DEEP_DIVE
AUV_PACK_CELL_01,179,1.4793098542955627,73.96549271477814,10.336706473457905,3.3138980293321767,18.097413350567983,2035.3834985634994,17.531596945227573,1.4,199,20,0.016720596559013146,1,SURFACE_TRANSIT
AUV_PACK_CELL_01,180,1.48252312214775,74.1261561073875,11.99999999999999,3.2819170171464487,21.071877021603456,2039.31008146326,17.55900385871795,1.4,199,19,0.0032132678521872293,0,SURVEY_CRUISE
AUV_PACK_CELL_01,181,1.4676045385741434,73.38022692870717,13.663293526542072,3.279602781578192,22.332541730289275,2026.1655150139989,17.37174140219442,1.4,199,18,-0.014918583573606536,0,DEEP_DIVE
AUV_PACK_CELL_01,182,1.4566161055979832,72.83080527989915,15.253893144606408,3.2800060735455596,23.54624918765601,1996.9698346193484,17.2311858827819,1.4,199,17,-0.010988432976160256,0,SURFACE_TRANSIT
AUV_PACK_CELL_01,183,1.4516781360294595,72.58390680147298,16.70228201833975,3.262761042756902,25.518672951392894,2016.2029677650894,17.16231959539468,1.4,199,16,-0.004937969568523659,0,SURVEY_CRUISE
AUV_PACK_CELL_01,184,1.4544122887983089,72.72061443991544,17.945158603819134,3.2767424497831925,27.580505032721334,2013.1587861792573,17.184172074609776,1.4,199,15,0.0027341527688493628,0,DEEP_DIVE
AUV_PACK_CELL_01,185,1.4484441876085021,72.4222093804251,18.9282032302755,3.272408673384463,27.519136357804747,2005.8968567189656,17.103228967281193,1.4,199,14,-0.005968101189806729,0,SURFACE_TRANSIT
AUV_PACK_CELL_01,186,1.449191470909457,72.45957354547285,19.608452130361226,3.279503937864762,28.232562423511393,2007.2117108833193,17.101618709908323,1.4,199,13,0.0007472833009549706,0,SURVEY_CRUISE
AUV_PACK_CELL_01,187,1.4437117065846998,72.185585329235,19.956175162946188,3.2794175597577713,28.226494713176066,1997.0088323182335,17.026558382777317,1.4,199,12,-0.005479764324757275,0,DEEP_DIVE
AUV_PACK_CELL_01,188,1.4388950211569864,71.94475105784932,19.956175162946188,3.2927617083921588,28.031252978213793,1984.8877011884265,16.959392277364703,1.4,199,11,-0.0048166854277134075,0,SURFACE_TRANSIT
AUV_PACK_CELL_01,189,1.4328936826918584,71.64468413459292,19.608452130361222,3.2815042383818604,28.523620038633346,1970.4475143281204,16.878341267163936,1.4,199,10,-0.00600133846512807,0,SURVEY_CRUISE
AUV_PACK_CELL_01,190,1.427055073399481,71.35275366997405,18.928203230275496,3.264230963443376,27.000161317321062,1940.08558599726,16.79929232405869,1.4,199,9,-0.00583860929237745,0,DEEP_DIVE
AUV_PACK_CELL_01,191,1.4279248616042137,71.39624308021068,17.945158603819166,3.2590158532865163,26.480941722428863,1964.9442732869888,16.799250411801253,1.4,199,8,0.0008697882047328243,0,SURFACE_TRANSIT
AUV_PACK_CELL_01,192,1.4295301874664543,71.47650937332271,16.702282018339794,3.2709191917150653,24.963453294957237,1955.1153153074467,16.807844132155584,1.4,199,7,0.001605325862240603,0,SURVEY_CRUISE
AUV_PACK_CELL_01,193,1.4231952920876838,71.1597646043842,15.253893144606405,3.250797667929793,23.9933830574796,1949.5736825579306,16.72311396014712,1.4,199,6,-0.006334895378770522,0,DEEP_DIVE
AUV_PACK_CELL_01,194,1.4134815685221973,70.67407842610987,13.663293526542125,3.2803145876585433,22.3301245791856,1919.8487713626953,16.59879675546987,1.4,199,5,-0.009713723565486498,0,SURFACE_TRANSIT
AUV_PACK_CELL_01,195,1.4152297356386738,70.7614867819337,12.00000000000004,3.2717944012072127,21.018769972128993,1916.284151893876,16.609136177455476,1.4,199,4,0.0017481671164765178,0,SURVEY_CRUISE
AUV_PACK_CELL_01,196,1.4121557933269153,70.60778966634577,10.336706473457957,3.253308243478953,18.581698274030586,1941.7972927999936,16.562892868772725,1.4,199,3,-0.003073942311758504,0,DEEP_DIVE
AUV_PACK_CELL_01,197,1.4032197713874521,70.1609885693726,8.746106855393618,3.238868654709091,17.111169387746934,1918.90667269215,16.447980872295158,1.4,199,2,-0.00893602193946319,0,SURFACE_TRANSIT
AUV_PACK_CELL_01,198,1.4036295446248501,70.18147723124251,7.297717981660226,3.267538723741654,15.308336123769072,1923.2225104605893,16.442677937553345,1.4,199,1,0.0004097732373979923,0,SURVEY_CRUISE
AUV_PACK_CELL_01,199,1.3996763160210834,69.98381580105418,6.054841396180849,3.2508546015474735,14.332694766142792,1906.9247756419568,16.38629056692203,1.4,199,0,-0.003953228603766679,0,DEEP_DIVE
AUV_PACK_CELL_01,200,1.391513273486622,69.5756636743311,5.071796769724488,3.2623781631197346,13.760447016246914,1900.4463420924362,16.28070529979348,1.4,199,0,-0.008163042534461429,0,SURFACE_TRANSIT
